t,c_hash,c_olap_mode,c_pgc,c_todo,c_wal_variant,c_graveyard,c_wal_io_hack,c_wal_fsync,c_wal_rfa,c_mv,c_wal,c_btree_hints,c_smt,c_history_tree_inserts,c_worker_threads,c_pp_threads,c_bulk_insert,tpcc_threads,c_wal_log_writers,c_tag,c_isolation_level,c_ssd_gib,run_until_tx,ch_a_start_delay_sec,c_zipf_factor,c_btree_prefix_compression,c_pin_threads,ch_a_process_delay_sec,ch_a_query,c_vi_fat_tuple_alternative,c_target_gib,ch_a_threads,tpcc_warehouse_affinity,ch_a_rounds,c_xmerge,tpcc_warehouse_count,c_vi,c_xmerge_target_pct,c_free_pct,c_partition_bits,c_vi_fat_tuple,c_dram_gib,c_run_for_seconds,c_nc_reallocation,c_xmerge_k,c_contention_split,c_cm_update_on,c_cm_period,c_wal_tuple_rfa,c_btree_heads,c_cm_slowpath_threshold
17,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
18,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
19,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
20,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
21,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
22,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
23,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
24,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
25,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
26,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
27,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
28,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
29,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
30,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
31,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
32,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
33,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
34,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
35,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
36,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
37,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
38,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
39,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
40,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
41,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
42,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
43,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
44,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
45,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
46,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
47,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
48,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
49,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
50,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
51,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
52,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
53,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
54,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
55,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
56,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
57,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
58,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
59,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
60,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
61,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
62,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
63,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
64,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
65,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
66,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
67,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
68,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
69,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
70,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
71,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
72,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
73,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
74,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
75,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
76,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
77,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
78,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
79,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
80,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
81,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
82,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
83,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
84,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
85,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
86,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
87,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
88,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
89,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
90,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
91,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
92,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
93,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
94,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
95,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
96,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
97,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
98,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
99,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
100,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
101,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
102,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
103,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
104,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
105,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
106,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
107,5737676506079966301,1,1,1,0,1,1,1,1,1,1,1,1,1,8,4,0,0,1,,si,100.0,0,0,0.0,1,0,0,2,0,0.0,0,0,1,1,5,1,80.0,1,6,0,16.0,120,0,5,1,7,14,1,1,1
