t,c_hash,key,GHz,CPU,IPC
99,16466893184435948687,worker_13,1.0,-0.0,1.0
99,16466893184435948687,worker_8,1.0,-0.0,1.0
99,16466893184435948687,worker_5,1.0,-0.0,1.0
99,16466893184435948687,worker_10,1.0,-0.0,1.0
99,16466893184435948687,worker_18,1.0,-0.0,1.0
99,16466893184435948687,worker_12,1.0,-0.0,1.0
100,16466893184435948687,pp_2,1.0,-0.0,1.0
100,16466893184435948687,pp_3,1.0,-0.0,1.0
100,16466893184435948687,pp_1,1.0,-0.0,1.0
100,16466893184435948687,pp_0,1.0,-0.0,1.0
100,16466893184435948687,group_committer,1.0,-0.0,1.0
100,16466893184435948687,worker_19,1.0,-0.0,1.0
100,16466893184435948687,worker_11,1.0,-0.0,1.0
100,16466893184435948687,worker_17,1.0,-0.0,1.0
100,16466893184435948687,worker_16,1.0,-0.0,1.0
100,16466893184435948687,worker_15,1.0,-0.0,1.0
100,16466893184435948687,worker_14,1.0,-0.0,1.0
100,16466893184435948687,worker_7,1.0,-0.0,1.0
100,16466893184435948687,worker_0,1.0,-0.0,1.0
100,16466893184435948687,worker_2,1.0,-0.0,1.0
100,16466893184435948687,worker_1,1.0,-0.0,1.0
100,16466893184435948687,worker_3,1.0,-0.0,1.0
100,16466893184435948687,worker_4,1.0,-0.0,1.0
100,16466893184435948687,worker_9,1.0,-0.0,1.0
100,16466893184435948687,worker_6,1.0,-0.0,1.0
100,16466893184435948687,worker_13,1.0,-0.0,1.0
100,16466893184435948687,worker_8,1.0,-0.0,1.0
100,16466893184435948687,worker_5,1.0,-0.0,1.0
100,16466893184435948687,worker_10,1.0,-0.0,1.0
100,16466893184435948687,worker_18,1.0,-0.0,1.0
100,16466893184435948687,worker_12,1.0,-0.0,1.0
101,16466893184435948687,pp_2,1.0,-0.0,1.0
101,16466893184435948687,pp_3,1.0,-0.0,1.0
101,16466893184435948687,pp_1,1.0,-0.0,1.0
101,16466893184435948687,pp_0,1.0,-0.0,1.0
101,16466893184435948687,group_committer,1.0,-0.0,1.0
101,16466893184435948687,worker_19,1.0,-0.0,1.0
101,16466893184435948687,worker_11,1.0,-0.0,1.0
101,16466893184435948687,worker_17,1.0,-0.0,1.0
101,16466893184435948687,worker_16,1.0,-0.0,1.0
101,16466893184435948687,worker_15,1.0,-0.0,1.0
101,16466893184435948687,worker_14,1.0,-0.0,1.0
101,16466893184435948687,worker_7,1.0,-0.0,1.0
101,16466893184435948687,worker_0,1.0,-0.0,1.0
101,16466893184435948687,worker_2,1.0,-0.0,1.0
101,16466893184435948687,worker_1,1.0,-0.0,1.0
101,16466893184435948687,worker_3,1.0,-0.0,1.0
101,16466893184435948687,worker_4,1.0,-0.0,1.0
101,16466893184435948687,worker_9,1.0,-0.0,1.0
101,16466893184435948687,worker_6,1.0,-0.0,1.0
101,16466893184435948687,worker_13,1.0,-0.0,1.0
101,16466893184435948687,worker_8,1.0,-0.0,1.0
101,16466893184435948687,worker_5,1.0,-0.0,1.0
101,16466893184435948687,worker_10,1.0,-0.0,1.0
101,16466893184435948687,worker_18,1.0,-0.0,1.0
101,16466893184435948687,worker_12,1.0,-0.0,1.0
102,16466893184435948687,pp_2,1.0,-0.0,1.0
102,16466893184435948687,pp_3,1.0,-0.0,1.0
102,16466893184435948687,pp_1,1.0,-0.0,1.0
102,16466893184435948687,pp_0,1.0,-0.0,1.0
102,16466893184435948687,group_committer,1.0,-0.0,1.0
102,16466893184435948687,worker_19,1.0,-0.0,1.0
102,16466893184435948687,worker_11,1.0,-0.0,1.0
102,16466893184435948687,worker_17,1.0,-0.0,1.0
102,16466893184435948687,worker_16,1.0,-0.0,1.0
102,16466893184435948687,worker_15,1.0,-0.0,1.0
102,16466893184435948687,worker_14,1.0,-0.0,1.0
102,16466893184435948687,worker_7,1.0,-0.0,1.0
102,16466893184435948687,worker_0,1.0,-0.0,1.0
102,16466893184435948687,worker_2,1.0,-0.0,1.0
102,16466893184435948687,worker_1,1.0,-0.0,1.0
102,16466893184435948687,worker_3,1.0,-0.0,1.0
102,16466893184435948687,worker_4,1.0,-0.0,1.0
102,16466893184435948687,worker_9,1.0,-0.0,1.0
102,16466893184435948687,worker_6,1.0,-0.0,1.0
102,16466893184435948687,worker_13,1.0,-0.0,1.0
102,16466893184435948687,worker_8,1.0,-0.0,1.0
102,16466893184435948687,worker_5,1.0,-0.0,1.0
102,16466893184435948687,worker_10,1.0,-0.0,1.0
102,16466893184435948687,worker_18,1.0,-0.0,1.0
102,16466893184435948687,worker_12,1.0,-0.0,1.0
103,16466893184435948687,pp_2,1.0,-0.0,1.0
103,16466893184435948687,pp_3,1.0,-0.0,1.0
103,16466893184435948687,pp_1,1.0,-0.0,1.0
103,16466893184435948687,pp_0,1.0,-0.0,1.0
103,16466893184435948687,group_committer,1.0,-0.0,1.0
103,16466893184435948687,worker_19,1.0,-0.0,1.0
103,16466893184435948687,worker_11,1.0,-0.0,1.0
103,16466893184435948687,worker_17,1.0,-0.0,1.0
103,16466893184435948687,worker_16,1.0,-0.0,1.0
103,16466893184435948687,worker_15,1.0,-0.0,1.0
103,16466893184435948687,worker_14,1.0,-0.0,1.0
103,16466893184435948687,worker_7,1.0,-0.0,1.0
103,16466893184435948687,worker_0,1.0,-0.0,1.0
103,16466893184435948687,worker_2,1.0,-0.0,1.0
103,16466893184435948687,worker_1,1.0,-0.0,1.0
103,16466893184435948687,worker_3,1.0,-0.0,1.0
103,16466893184435948687,worker_4,1.0,-0.0,1.0
103,16466893184435948687,worker_9,1.0,-0.0,1.0
103,16466893184435948687,worker_6,1.0,-0.0,1.0
103,16466893184435948687,worker_13,1.0,-0.0,1.0
103,16466893184435948687,worker_8,1.0,-0.0,1.0
103,16466893184435948687,worker_5,1.0,-0.0,1.0
103,16466893184435948687,worker_10,1.0,-0.0,1.0
103,16466893184435948687,worker_18,1.0,-0.0,1.0
103,16466893184435948687,worker_12,1.0,-0.0,1.0
104,16466893184435948687,pp_2,1.0,-0.0,1.0
104,16466893184435948687,pp_3,1.0,-0.0,1.0
104,16466893184435948687,pp_1,1.0,-0.0,1.0
104,16466893184435948687,pp_0,1.0,-0.0,1.0
104,16466893184435948687,group_committer,1.0,-0.0,1.0
104,16466893184435948687,worker_19,1.0,-0.0,1.0
104,16466893184435948687,worker_11,1.0,-0.0,1.0
104,16466893184435948687,worker_17,1.0,-0.0,1.0
104,16466893184435948687,worker_16,1.0,-0.0,1.0
104,16466893184435948687,worker_15,1.0,-0.0,1.0
104,16466893184435948687,worker_14,1.0,-0.0,1.0
104,16466893184435948687,worker_7,1.0,-0.0,1.0
104,16466893184435948687,worker_0,1.0,-0.0,1.0
104,16466893184435948687,worker_2,1.0,-0.0,1.0
104,16466893184435948687,worker_1,1.0,-0.0,1.0
104,16466893184435948687,worker_3,1.0,-0.0,1.0
104,16466893184435948687,worker_4,1.0,-0.0,1.0
104,16466893184435948687,worker_9,1.0,-0.0,1.0
104,16466893184435948687,worker_6,1.0,-0.0,1.0
104,16466893184435948687,worker_13,1.0,-0.0,1.0
104,16466893184435948687,worker_8,1.0,-0.0,1.0
104,16466893184435948687,worker_5,1.0,-0.0,1.0
104,16466893184435948687,worker_10,1.0,-0.0,1.0
104,16466893184435948687,worker_18,1.0,-0.0,1.0
104,16466893184435948687,worker_12,1.0,-0.0,1.0
105,16466893184435948687,pp_2,1.0,-0.0,1.0
105,16466893184435948687,pp_3,1.0,-0.0,1.0
105,16466893184435948687,pp_1,1.0,-0.0,1.0
105,16466893184435948687,pp_0,1.0,-0.0,1.0
105,16466893184435948687,group_committer,1.0,-0.0,1.0
105,16466893184435948687,worker_19,1.0,-0.0,1.0
105,16466893184435948687,worker_11,1.0,-0.0,1.0
105,16466893184435948687,worker_17,1.0,-0.0,1.0
105,16466893184435948687,worker_16,1.0,-0.0,1.0
105,16466893184435948687,worker_15,1.0,-0.0,1.0
105,16466893184435948687,worker_14,1.0,-0.0,1.0
105,16466893184435948687,worker_7,1.0,-0.0,1.0
105,16466893184435948687,worker_0,1.0,-0.0,1.0
105,16466893184435948687,worker_2,1.0,-0.0,1.0
105,16466893184435948687,worker_1,1.0,-0.0,1.0
105,16466893184435948687,worker_3,1.0,-0.0,1.0
105,16466893184435948687,worker_4,1.0,-0.0,1.0
105,16466893184435948687,worker_9,1.0,-0.0,1.0
105,16466893184435948687,worker_6,1.0,-0.0,1.0
105,16466893184435948687,worker_13,1.0,-0.0,1.0
105,16466893184435948687,worker_8,1.0,-0.0,1.0
105,16466893184435948687,worker_5,1.0,-0.0,1.0
105,16466893184435948687,worker_10,1.0,-0.0,1.0
105,16466893184435948687,worker_18,1.0,-0.0,1.0
105,16466893184435948687,worker_12,1.0,-0.0,1.0
106,16466893184435948687,pp_2,1.0,-0.0,1.0
106,16466893184435948687,pp_3,1.0,-0.0,1.0
106,16466893184435948687,pp_1,1.0,-0.0,1.0
106,16466893184435948687,pp_0,1.0,-0.0,1.0
106,16466893184435948687,group_committer,1.0,-0.0,1.0
106,16466893184435948687,worker_19,1.0,-0.0,1.0
106,16466893184435948687,worker_11,1.0,-0.0,1.0
106,16466893184435948687,worker_17,1.0,-0.0,1.0
106,16466893184435948687,worker_16,1.0,-0.0,1.0
106,16466893184435948687,worker_15,1.0,-0.0,1.0
106,16466893184435948687,worker_14,1.0,-0.0,1.0
106,16466893184435948687,worker_7,1.0,-0.0,1.0
106,16466893184435948687,worker_0,1.0,-0.0,1.0
106,16466893184435948687,worker_2,1.0,-0.0,1.0
106,16466893184435948687,worker_1,1.0,-0.0,1.0
106,16466893184435948687,worker_3,1.0,-0.0,1.0
106,16466893184435948687,worker_4,1.0,-0.0,1.0
106,16466893184435948687,worker_9,1.0,-0.0,1.0
106,16466893184435948687,worker_6,1.0,-0.0,1.0
106,16466893184435948687,worker_13,1.0,-0.0,1.0
106,16466893184435948687,worker_8,1.0,-0.0,1.0
106,16466893184435948687,worker_5,1.0,-0.0,1.0
106,16466893184435948687,worker_10,1.0,-0.0,1.0
106,16466893184435948687,worker_18,1.0,-0.0,1.0
106,16466893184435948687,worker_12,1.0,-0.0,1.0
107,16466893184435948687,pp_2,1.0,-0.0,1.0
107,16466893184435948687,pp_3,1.0,-0.0,1.0
107,16466893184435948687,pp_1,1.0,-0.0,1.0
107,16466893184435948687,pp_0,1.0,-0.0,1.0
107,16466893184435948687,group_committer,1.0,-0.0,1.0
107,16466893184435948687,worker_19,1.0,-0.0,1.0
107,16466893184435948687,worker_11,1.0,-0.0,1.0
107,16466893184435948687,worker_17,1.0,-0.0,1.0
107,16466893184435948687,worker_16,1.0,-0.0,1.0
107,16466893184435948687,worker_15,1.0,-0.0,1.0
107,16466893184435948687,worker_14,1.0,-0.0,1.0
107,16466893184435948687,worker_7,1.0,-0.0,1.0
107,16466893184435948687,worker_0,1.0,-0.0,1.0
107,16466893184435948687,worker_2,1.0,-0.0,1.0
107,16466893184435948687,worker_1,1.0,-0.0,1.0
107,16466893184435948687,worker_3,1.0,-0.0,1.0
107,16466893184435948687,worker_4,1.0,-0.0,1.0
107,16466893184435948687,worker_9,1.0,-0.0,1.0
107,16466893184435948687,worker_6,1.0,-0.0,1.0
107,16466893184435948687,worker_13,1.0,-0.0,1.0
107,16466893184435948687,worker_8,1.0,-0.0,1.0
107,16466893184435948687,worker_5,1.0,-0.0,1.0
107,16466893184435948687,worker_10,1.0,-0.0,1.0
107,16466893184435948687,worker_18,1.0,-0.0,1.0
107,16466893184435948687,worker_12,1.0,-0.0,1.0
108,16466893184435948687,pp_2,1.0,-0.0,1.0
108,16466893184435948687,pp_3,1.0,-0.0,1.0
108,16466893184435948687,pp_1,1.0,-0.0,1.0
108,16466893184435948687,pp_0,1.0,-0.0,1.0
108,16466893184435948687,group_committer,1.0,-0.0,1.0
108,16466893184435948687,worker_19,1.0,-0.0,1.0
108,16466893184435948687,worker_11,1.0,-0.0,1.0
108,16466893184435948687,worker_17,1.0,-0.0,1.0
108,16466893184435948687,worker_16,1.0,-0.0,1.0
108,16466893184435948687,worker_15,1.0,-0.0,1.0
108,16466893184435948687,worker_14,1.0,-0.0,1.0
108,16466893184435948687,worker_7,1.0,-0.0,1.0
108,16466893184435948687,worker_0,1.0,-0.0,1.0
108,16466893184435948687,worker_2,1.0,-0.0,1.0
108,16466893184435948687,worker_1,1.0,-0.0,1.0
108,16466893184435948687,worker_3,1.0,-0.0,1.0
108,16466893184435948687,worker_4,1.0,-0.0,1.0
108,16466893184435948687,worker_9,1.0,-0.0,1.0
108,16466893184435948687,worker_6,1.0,-0.0,1.0
108,16466893184435948687,worker_13,1.0,-0.0,1.0
108,16466893184435948687,worker_8,1.0,-0.0,1.0
108,16466893184435948687,worker_5,1.0,-0.0,1.0
108,16466893184435948687,worker_10,1.0,-0.0,1.0
108,16466893184435948687,worker_18,1.0,-0.0,1.0
108,16466893184435948687,worker_12,1.0,-0.0,1.0
109,16466893184435948687,pp_2,1.0,-0.0,1.0
109,16466893184435948687,pp_3,1.0,-0.0,1.0
109,16466893184435948687,pp_1,1.0,-0.0,1.0
109,16466893184435948687,pp_0,1.0,-0.0,1.0
109,16466893184435948687,group_committer,1.0,-0.0,1.0
109,16466893184435948687,worker_19,1.0,-0.0,1.0
109,16466893184435948687,worker_11,1.0,-0.0,1.0
109,16466893184435948687,worker_17,1.0,-0.0,1.0
109,16466893184435948687,worker_16,1.0,-0.0,1.0
109,16466893184435948687,worker_15,1.0,-0.0,1.0
109,16466893184435948687,worker_14,1.0,-0.0,1.0
109,16466893184435948687,worker_7,1.0,-0.0,1.0
109,16466893184435948687,worker_0,1.0,-0.0,1.0
109,16466893184435948687,worker_2,1.0,-0.0,1.0
109,16466893184435948687,worker_1,1.0,-0.0,1.0
109,16466893184435948687,worker_3,1.0,-0.0,1.0
109,16466893184435948687,worker_4,1.0,-0.0,1.0
109,16466893184435948687,worker_9,1.0,-0.0,1.0
109,16466893184435948687,worker_6,1.0,-0.0,1.0
109,16466893184435948687,worker_13,1.0,-0.0,1.0
109,16466893184435948687,worker_8,1.0,-0.0,1.0
109,16466893184435948687,worker_5,1.0,-0.0,1.0
109,16466893184435948687,worker_10,1.0,-0.0,1.0
109,16466893184435948687,worker_18,1.0,-0.0,1.0
109,16466893184435948687,worker_12,1.0,-0.0,1.0
110,16466893184435948687,pp_2,1.0,-0.0,1.0
110,16466893184435948687,pp_3,1.0,-0.0,1.0
110,16466893184435948687,pp_1,1.0,-0.0,1.0
110,16466893184435948687,pp_0,1.0,-0.0,1.0
110,16466893184435948687,group_committer,1.0,-0.0,1.0
110,16466893184435948687,worker_19,1.0,-0.0,1.0
110,16466893184435948687,worker_11,1.0,-0.0,1.0
110,16466893184435948687,worker_17,1.0,-0.0,1.0
110,16466893184435948687,worker_16,1.0,-0.0,1.0
110,16466893184435948687,worker_15,1.0,-0.0,1.0
110,16466893184435948687,worker_14,1.0,-0.0,1.0
110,16466893184435948687,worker_7,1.0,-0.0,1.0
110,16466893184435948687,worker_0,1.0,-0.0,1.0
110,16466893184435948687,worker_2,1.0,-0.0,1.0
110,16466893184435948687,worker_1,1.0,-0.0,1.0
110,16466893184435948687,worker_3,1.0,-0.0,1.0
110,16466893184435948687,worker_4,1.0,-0.0,1.0
110,16466893184435948687,worker_9,1.0,-0.0,1.0
110,16466893184435948687,worker_6,1.0,-0.0,1.0
110,16466893184435948687,worker_13,1.0,-0.0,1.0
110,16466893184435948687,worker_8,1.0,-0.0,1.0
110,16466893184435948687,worker_5,1.0,-0.0,1.0
110,16466893184435948687,worker_10,1.0,-0.0,1.0
110,16466893184435948687,worker_18,1.0,-0.0,1.0
110,16466893184435948687,worker_12,1.0,-0.0,1.0
111,16466893184435948687,pp_2,1.0,-0.0,1.0
111,16466893184435948687,pp_3,1.0,-0.0,1.0
111,16466893184435948687,pp_1,1.0,-0.0,1.0
111,16466893184435948687,pp_0,1.0,-0.0,1.0
111,16466893184435948687,group_committer,1.0,-0.0,1.0
111,16466893184435948687,worker_19,1.0,-0.0,1.0
111,16466893184435948687,worker_11,1.0,-0.0,1.0
111,16466893184435948687,worker_17,1.0,-0.0,1.0
111,16466893184435948687,worker_16,1.0,-0.0,1.0
111,16466893184435948687,worker_15,1.0,-0.0,1.0
111,16466893184435948687,worker_14,1.0,-0.0,1.0
111,16466893184435948687,worker_7,1.0,-0.0,1.0
111,16466893184435948687,worker_0,1.0,-0.0,1.0
111,16466893184435948687,worker_2,1.0,-0.0,1.0
111,16466893184435948687,worker_1,1.0,-0.0,1.0
111,16466893184435948687,worker_3,1.0,-0.0,1.0
111,16466893184435948687,worker_4,1.0,-0.0,1.0
111,16466893184435948687,worker_9,1.0,-0.0,1.0
111,16466893184435948687,worker_6,1.0,-0.0,1.0
111,16466893184435948687,worker_13,1.0,-0.0,1.0
111,16466893184435948687,worker_8,1.0,-0.0,1.0
111,16466893184435948687,worker_5,1.0,-0.0,1.0
111,16466893184435948687,worker_10,1.0,-0.0,1.0
111,16466893184435948687,worker_18,1.0,-0.0,1.0
111,16466893184435948687,worker_12,1.0,-0.0,1.0
112,16466893184435948687,pp_2,1.0,-0.0,1.0
112,16466893184435948687,pp_3,1.0,-0.0,1.0
112,16466893184435948687,pp_1,1.0,-0.0,1.0
112,16466893184435948687,pp_0,1.0,-0.0,1.0
112,16466893184435948687,group_committer,1.0,-0.0,1.0
112,16466893184435948687,worker_19,1.0,-0.0,1.0
112,16466893184435948687,worker_11,1.0,-0.0,1.0
112,16466893184435948687,worker_17,1.0,-0.0,1.0
112,16466893184435948687,worker_16,1.0,-0.0,1.0
112,16466893184435948687,worker_15,1.0,-0.0,1.0
112,16466893184435948687,worker_14,1.0,-0.0,1.0
112,16466893184435948687,worker_7,1.0,-0.0,1.0
112,16466893184435948687,worker_0,1.0,-0.0,1.0
112,16466893184435948687,worker_2,1.0,-0.0,1.0
112,16466893184435948687,worker_1,1.0,-0.0,1.0
112,16466893184435948687,worker_3,1.0,-0.0,1.0
112,16466893184435948687,worker_4,1.0,-0.0,1.0
112,16466893184435948687,worker_9,1.0,-0.0,1.0
112,16466893184435948687,worker_6,1.0,-0.0,1.0
112,16466893184435948687,worker_13,1.0,-0.0,1.0
112,16466893184435948687,worker_8,1.0,-0.0,1.0
112,16466893184435948687,worker_5,1.0,-0.0,1.0
112,16466893184435948687,worker_10,1.0,-0.0,1.0
112,16466893184435948687,worker_18,1.0,-0.0,1.0
112,16466893184435948687,worker_12,1.0,-0.0,1.0
113,16466893184435948687,pp_2,1.0,-0.0,1.0
113,16466893184435948687,pp_3,1.0,-0.0,1.0
113,16466893184435948687,pp_1,1.0,-0.0,1.0
113,16466893184435948687,pp_0,1.0,-0.0,1.0
113,16466893184435948687,group_committer,1.0,-0.0,1.0
113,16466893184435948687,worker_19,1.0,-0.0,1.0
113,16466893184435948687,worker_11,1.0,-0.0,1.0
113,16466893184435948687,worker_17,1.0,-0.0,1.0
113,16466893184435948687,worker_16,1.0,-0.0,1.0
113,16466893184435948687,worker_15,1.0,-0.0,1.0
113,16466893184435948687,worker_14,1.0,-0.0,1.0
113,16466893184435948687,worker_7,1.0,-0.0,1.0
113,16466893184435948687,worker_0,1.0,-0.0,1.0
113,16466893184435948687,worker_2,1.0,-0.0,1.0
113,16466893184435948687,worker_1,1.0,-0.0,1.0
113,16466893184435948687,worker_3,1.0,-0.0,1.0
113,16466893184435948687,worker_4,1.0,-0.0,1.0
113,16466893184435948687,worker_9,1.0,-0.0,1.0
113,16466893184435948687,worker_6,1.0,-0.0,1.0
113,16466893184435948687,worker_13,1.0,-0.0,1.0
113,16466893184435948687,worker_8,1.0,-0.0,1.0
113,16466893184435948687,worker_5,1.0,-0.0,1.0
113,16466893184435948687,worker_10,1.0,-0.0,1.0
113,16466893184435948687,worker_18,1.0,-0.0,1.0
113,16466893184435948687,worker_12,1.0,-0.0,1.0
114,16466893184435948687,pp_2,1.0,-0.0,1.0
114,16466893184435948687,pp_3,1.0,-0.0,1.0
114,16466893184435948687,pp_1,1.0,-0.0,1.0
114,16466893184435948687,pp_0,1.0,-0.0,1.0
114,16466893184435948687,group_committer,1.0,-0.0,1.0
114,16466893184435948687,worker_19,1.0,-0.0,1.0
114,16466893184435948687,worker_11,1.0,-0.0,1.0
114,16466893184435948687,worker_17,1.0,-0.0,1.0
114,16466893184435948687,worker_16,1.0,-0.0,1.0
114,16466893184435948687,worker_15,1.0,-0.0,1.0
114,16466893184435948687,worker_14,1.0,-0.0,1.0
114,16466893184435948687,worker_7,1.0,-0.0,1.0
114,16466893184435948687,worker_0,1.0,-0.0,1.0
114,16466893184435948687,worker_2,1.0,-0.0,1.0
114,16466893184435948687,worker_1,1.0,-0.0,1.0
114,16466893184435948687,worker_3,1.0,-0.0,1.0
114,16466893184435948687,worker_4,1.0,-0.0,1.0
114,16466893184435948687,worker_9,1.0,-0.0,1.0
114,16466893184435948687,worker_6,1.0,-0.0,1.0
114,16466893184435948687,worker_13,1.0,-0.0,1.0
114,16466893184435948687,worker_8,1.0,-0.0,1.0
114,16466893184435948687,worker_5,1.0,-0.0,1.0
114,16466893184435948687,worker_10,1.0,-0.0,1.0
114,16466893184435948687,worker_18,1.0,-0.0,1.0
114,16466893184435948687,worker_12,1.0,-0.0,1.0
115,16466893184435948687,pp_2,1.0,-0.0,1.0
115,16466893184435948687,pp_3,1.0,-0.0,1.0
115,16466893184435948687,pp_1,1.0,-0.0,1.0
115,16466893184435948687,pp_0,1.0,-0.0,1.0
115,16466893184435948687,group_committer,1.0,-0.0,1.0
115,16466893184435948687,worker_19,1.0,-0.0,1.0
115,16466893184435948687,worker_11,1.0,-0.0,1.0
115,16466893184435948687,worker_17,1.0,-0.0,1.0
115,16466893184435948687,worker_16,1.0,-0.0,1.0
115,16466893184435948687,worker_15,1.0,-0.0,1.0
115,16466893184435948687,worker_14,1.0,-0.0,1.0
115,16466893184435948687,worker_7,1.0,-0.0,1.0
115,16466893184435948687,worker_0,1.0,-0.0,1.0
115,16466893184435948687,worker_2,1.0,-0.0,1.0
115,16466893184435948687,worker_1,1.0,-0.0,1.0
115,16466893184435948687,worker_3,1.0,-0.0,1.0
115,16466893184435948687,worker_4,1.0,-0.0,1.0
115,16466893184435948687,worker_9,1.0,-0.0,1.0
115,16466893184435948687,worker_6,1.0,-0.0,1.0
115,16466893184435948687,worker_13,1.0,-0.0,1.0
115,16466893184435948687,worker_8,1.0,-0.0,1.0
115,16466893184435948687,worker_5,1.0,-0.0,1.0
115,16466893184435948687,worker_10,1.0,-0.0,1.0
115,16466893184435948687,worker_18,1.0,-0.0,1.0
115,16466893184435948687,worker_12,1.0,-0.0,1.0
116,16466893184435948687,pp_2,1.0,-0.0,1.0
116,16466893184435948687,pp_3,1.0,-0.0,1.0
116,16466893184435948687,pp_1,1.0,-0.0,1.0
116,16466893184435948687,pp_0,1.0,-0.0,1.0
116,16466893184435948687,group_committer,1.0,-0.0,1.0
116,16466893184435948687,worker_19,1.0,-0.0,1.0
116,16466893184435948687,worker_11,1.0,-0.0,1.0
116,16466893184435948687,worker_17,1.0,-0.0,1.0
116,16466893184435948687,worker_16,1.0,-0.0,1.0
116,16466893184435948687,worker_15,1.0,-0.0,1.0
116,16466893184435948687,worker_14,1.0,-0.0,1.0
116,16466893184435948687,worker_7,1.0,-0.0,1.0
116,16466893184435948687,worker_0,1.0,-0.0,1.0
116,16466893184435948687,worker_2,1.0,-0.0,1.0
116,16466893184435948687,worker_1,1.0,-0.0,1.0
116,16466893184435948687,worker_3,1.0,-0.0,1.0
116,16466893184435948687,worker_4,1.0,-0.0,1.0
116,16466893184435948687,worker_9,1.0,-0.0,1.0
116,16466893184435948687,worker_6,1.0,-0.0,1.0
116,16466893184435948687,worker_13,1.0,-0.0,1.0
116,16466893184435948687,worker_8,1.0,-0.0,1.0
116,16466893184435948687,worker_5,1.0,-0.0,1.0
116,16466893184435948687,worker_10,1.0,-0.0,1.0
116,16466893184435948687,worker_18,1.0,-0.0,1.0
116,16466893184435948687,worker_12,1.0,-0.0,1.0
117,16466893184435948687,pp_2,1.0,-0.0,1.0
117,16466893184435948687,pp_3,1.0,-0.0,1.0
117,16466893184435948687,pp_1,1.0,-0.0,1.0
117,16466893184435948687,pp_0,1.0,-0.0,1.0
117,16466893184435948687,group_committer,1.0,-0.0,1.0
117,16466893184435948687,worker_19,1.0,-0.0,1.0
117,16466893184435948687,worker_11,1.0,-0.0,1.0
117,16466893184435948687,worker_17,1.0,-0.0,1.0
117,16466893184435948687,worker_16,1.0,-0.0,1.0
117,16466893184435948687,worker_15,1.0,-0.0,1.0
117,16466893184435948687,worker_14,1.0,-0.0,1.0
117,16466893184435948687,worker_7,1.0,-0.0,1.0
117,16466893184435948687,worker_0,1.0,-0.0,1.0
117,16466893184435948687,worker_2,1.0,-0.0,1.0
117,16466893184435948687,worker_1,1.0,-0.0,1.0
117,16466893184435948687,worker_3,1.0,-0.0,1.0
117,16466893184435948687,worker_4,1.0,-0.0,1.0
117,16466893184435948687,worker_9,1.0,-0.0,1.0
117,16466893184435948687,worker_6,1.0,-0.0,1.0
117,16466893184435948687,worker_13,1.0,-0.0,1.0
117,16466893184435948687,worker_8,1.0,-0.0,1.0
117,16466893184435948687,worker_5,1.0,-0.0,1.0
117,16466893184435948687,worker_10,1.0,-0.0,1.0
117,16466893184435948687,worker_18,1.0,-0.0,1.0
117,16466893184435948687,worker_12,1.0,-0.0,1.0
118,16466893184435948687,pp_2,1.0,-0.0,1.0
118,16466893184435948687,pp_3,1.0,-0.0,1.0
118,16466893184435948687,pp_1,1.0,-0.0,1.0
118,16466893184435948687,pp_0,1.0,-0.0,1.0
118,16466893184435948687,group_committer,1.0,-0.0,1.0
118,16466893184435948687,worker_19,1.0,-0.0,1.0
118,16466893184435948687,worker_11,1.0,-0.0,1.0
118,16466893184435948687,worker_17,1.0,-0.0,1.0
118,16466893184435948687,worker_16,1.0,-0.0,1.0
118,16466893184435948687,worker_15,1.0,-0.0,1.0
118,16466893184435948687,worker_14,1.0,-0.0,1.0
118,16466893184435948687,worker_7,1.0,-0.0,1.0
118,16466893184435948687,worker_0,1.0,-0.0,1.0
118,16466893184435948687,worker_2,1.0,-0.0,1.0
118,16466893184435948687,worker_1,1.0,-0.0,1.0
118,16466893184435948687,worker_3,1.0,-0.0,1.0
118,16466893184435948687,worker_4,1.0,-0.0,1.0
118,16466893184435948687,worker_9,1.0,-0.0,1.0
118,16466893184435948687,worker_6,1.0,-0.0,1.0
118,16466893184435948687,worker_13,1.0,-0.0,1.0
118,16466893184435948687,worker_8,1.0,-0.0,1.0
118,16466893184435948687,worker_5,1.0,-0.0,1.0
118,16466893184435948687,worker_10,1.0,-0.0,1.0
118,16466893184435948687,worker_18,1.0,-0.0,1.0
118,16466893184435948687,worker_12,1.0,-0.0,1.0
